what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417652350149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417652352712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417652388308
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417652402231
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417652449285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417652451093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417652455760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417652472739
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1417652493803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417652494457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417652496280
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1417652498134
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1417652503719
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417652504601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417652506163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417652524131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417652544378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417665575928
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417665578317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417665583798
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417665630554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417665670716
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417665684320
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1417665688281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1417665688723
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1417665689895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1417665690611
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417665691765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417665693458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417665700940
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417665704089
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417665705470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417665709194
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1417665709781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1417665710400
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417665711257
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417665727578
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417665735653
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417665746650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417665751108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417665753032
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1417665798866
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1417665800577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417665801065
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417665833462
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417665844438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417665845766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417665853128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417665873051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417665873091
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.toggle.comment",1417665873127
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417665874073
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1417665889723
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1417665893888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417665896092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417665897709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417665907917
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417665915890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417665916728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417665926293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417665936477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417665937502
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1417665969020
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1417665971856
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417665974918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417665975969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417665977450
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1417665980256
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1417665982391
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417665982853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417665983908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417665985460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417665990041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417666047525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417666055329
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417666092291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417666142824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417666223683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417666351712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417666406087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417666435494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417666460870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417666546208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417666561568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417666638527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417666712130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417666722617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417666751859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417666767330
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417666777775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417666779648
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417666784037
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1417666784386
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1417666784547
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1417666784602
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1417666784712
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1417666784727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667086123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667087214
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1417667099760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667112670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667117279
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667123004
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667136090
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667151533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667169390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667176921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667205972
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.toggle.comment",1417667313358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417667313824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667316927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667319720
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417667324924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667325910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667403443
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1417667414385
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1417667416531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417667416998
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.toggle.comment",1417667422770
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417667423177
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667424218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667444846
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.toggle.comment",1417667475638
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417667476046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667477126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667484197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667496723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667497823
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1417667500757
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1417667503981
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417667504318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667505923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667506927
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.toggle.comment",1417667519851
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417667520336
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1417667547260
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1417667550779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417667552648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667553600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667557332
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1417667561107
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1417667569059
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.toggle.comment",1417667574770
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417667575154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667579242
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667581065
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667592531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667599402
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1417667613213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667620222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667633600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667643350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667646009
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667647456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667652169
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1417667657999
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1417667663512
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1417667677385
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667685529
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667686597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417667702870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667706536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667733468
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1417667742828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667778184
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417667792929
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1417667801723
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1417667843262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668021242
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668028887
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1417668036349
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668073762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668079078
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1417668085877
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668102295
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668116497
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1417668117408
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1417668127823
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1417668131464
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417668132079
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668133704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668153504
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1417668166767
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1417668170551
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417668172648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668186589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668211943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1417668214218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417668214607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668216469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668236840
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417668242131
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1417668245250
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.toggle.comment",1417668252823
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1417668259885
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1417668261741
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417668271677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668272639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668286680
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417668295774
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668296817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668300576
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417668314907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668315907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668318955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668329593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668339933
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417668359855
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417668366240
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417668370548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668373666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668377386
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417668387566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668388720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668391157
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417668394127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668394925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668397172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668401354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668434504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417668438971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668439907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668441467
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668443550
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668454596
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417668464446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668467656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668470166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668494053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668495570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417668511866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668526861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668528885
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1417668533508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1417668537422
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1417668540339
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417668540721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668541745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668542838
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668544969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668546302
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1417668553982
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417668554332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668555617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668558025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668566064
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1417668566080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417668577799
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417668608963
