what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1417901585518
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1417901585523
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1417901585523
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1417901585538
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1417901585554
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1417901585554
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1417901585554
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1417901585554
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1417901585554
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1417901585554
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1417901585554
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1417901585554
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1417901585570
started,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1417901585585
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1417901585601
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1417901585616
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1417901585632
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1417901585648
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1417901585648
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1417901585648
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1417901585648
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1417901585663
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1417901585663
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1417901585663
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1417901585663
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1417901585679
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1417901585679
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1417901585695
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1417901585710
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1417901585710
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1417901585710
os,sysinfo,,,"win32",1417901585726
arch,sysinfo,,,"x86_64",1417901585726
ws,sysinfo,,,"win32",1417901585726
locale,sysinfo,,,"en_US",1417901585726
processors,sysinfo,,,"4",1417901585726
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1417901585726
java.runtime.version,sysinfo,,,"1.8.0_20-b26",1417901585726
java.specification.name,sysinfo,,,"Java Platform API Specification",1417901585726
java.specification.vendor,sysinfo,,,"Oracle Corporation",1417901585726
java.specification.version,sysinfo,,,"1.8",1417901585726
java.vendor,sysinfo,,,"Oracle Corporation",1417901585726
java.version,sysinfo,,,"1.8.0_20",1417901585726
java.vm.info,sysinfo,,,"mixed mode",1417901585726
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1417901585726
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1417901585726
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1417901585726
java.vm.specification.version,sysinfo,,,"1.8",1417901585726
java.vm.vendor,sysinfo,,,"Oracle Corporation",1417901585726
java.vm.version,sysinfo,,,"25.20-b23",1417901585726
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1417901630139
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1417901630155
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1417901630390
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1417901630390
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1417901632334
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1417901632334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417901633796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417901651751
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1417901651907
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1417901651939
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1417901651939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417901653932
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.quick_outline",1417901653947
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417901655447
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417901657466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417901659746
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1417901659887
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1417901659902
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1417901659902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417901662302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417901668880
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1417901669915
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1417901669978
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417901670587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417901674862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417901674862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417901676941
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1417901676941
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1417901676957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417901678717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417901697686
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1417901700631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417901701457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417901745722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417901753795
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417901899139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417901951524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417902143345
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417902146135
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1417902146166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417902154704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417902212589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417902216609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417902228723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417902295455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417902298601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417902349439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417902396124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417902664600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417902665508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417902665898
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417902672268
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417902716888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417902717716
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417902728317
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417902781072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417914357837
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417914361306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417916076658
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417916126515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417916128140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417917150259
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1417917164723
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1417917167155
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417917169710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417917171470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417917179139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417917195319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417917246106
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417917261274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417917262550
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417917266142
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1417917393427
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1417917397387
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417917397856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417917398481
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417917401764
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1417917402890
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417917404472
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1417917413148
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1417917425941
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1417917429177
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1417917454937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1417917457969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417917458953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417917459750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417917462797
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417917476567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417917495610
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417917517014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417917543049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417917546989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1417917568355
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1417917569688
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417917570139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417917571624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417917574524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417917580504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417917584729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417917628452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417917946327
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417917946389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417918033107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417918062703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417918068751
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417918070329
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417918073907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417918074876
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417918076158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417918079380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417918274046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417918334133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417918367560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417918417118
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417918792105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417918891948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417918908552
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417918912005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417920815074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417920817168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417920877208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417921139541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417921208682
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1417921224365
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1417921271043
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417921273938
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1417921289421
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.ui",1417921294923
executed,command,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.folding.toggle",1417921299799
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1417921301362
executed,command,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.folding.toggle",1417921307325
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1417921309169
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417921310264
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417921315824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417921323559
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417921324290
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417921362967
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417921363967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417921493216
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.toggle.comment",1417921502419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417921502872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417921503669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417921511301
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.toggle.comment",1417921512958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417921513411
